No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
31066,2016,9,15,9,43,47,11,49,1100,23,24.3,1007.1,16.6,0,W,1.1,Changping
31067,2016,9,15,10,39,48,18,40,1200,41,26.3,1006.7,15,0,NNW,1.7,Changping
31068,2016,9,15,11,23,58,18,23,900,69,28.6,1006.2,14.1,0,NNE,1.6,Changping
31069,2016,9,15,12,25,54,14,26,900,79,28.9,1005.4,16.8,0,S,2.7,Changping
31070,2016,9,15,13,38,59,12,33,1100,87,29.7,1004.8,16.5,0,SSW,1.8,Changping
31071,2016,9,15,14,36,41,9,26,900,121,29.9,1004.1,14.8,0,SSE,2.3,Changping
31072,2016,9,15,15,18,18,3,13,600,133,30.6,1003.7,12.5,0,S,2.1,Changping
31073,2016,9,15,16,28,40,3,20,700,149,30.6,1003.3,13.8,0,SSE,1.8,Changping
31074,2016,9,15,17,22,39,4,19,700,147,29.9,1003.2,14.4,0,S,2.2,Changping
31075,2016,9,15,18,36,89,2,28,900,160,28.6,1003.6,16.8,0,S,1.6,Changping
31076,2016,9,15,19,63,119,2,38,1200,159,27.4,1003.9,17.8,0,SSE,1.3,Changping
31077,2016,9,15,20,72,101,2,40,1300,115,24.9,1004.4,16.6,0,NE,1.3,Changping
31078,2016,9,15,21,50,70,2,34,1100,99,24.2,1004.6,17,0,NNW,1,Changping
31079,2016,9,15,22,47,71,2,25,1000,104,23,1004.6,17,0,NW,1.4,Changping
31080,2016,9,15,23,52,77,2,22,1000,98,22.3,1004.8,17.4,0,N,0.9,Changping
31081,2016,9,16,0,65,84,2,22,1100,94,21.8,1004.6,17.6,0,NNW,1.9,Changping
31082,2016,9,16,1,80,102,2,17,1800,68,21.5,1004.5,17.9,0,NNW,1.5,Changping
31083,2016,9,16,2,90,110,23,43,800,15,21,1004.4,18.2,0,NNW,1.2,Changping
31084,2016,9,16,3,96,106,2,28,900,25,20.6,1004.2,18.4,0,NW,0.9,Changping
31085,2016,9,16,4,110,114,2,44,800,14,20.3,1003.9,18.4,0,NW,1.1,Changping
31086,2016,9,16,5,106,120,2,72,1200,4,20.6,1003.9,18.5,0,NNW,1.5,Changping
31087,2016,9,16,6,130,130,2,36,1600,30,20.5,1003.9,18.6,0,NW,1.4,Changping
31088,2016,9,16,7,129,137,2,53,1600,13,20.6,1004.3,18.7,0,,0,Changping
31089,2016,9,16,8,135,135,2,47,1700,16,22.5,1004.5,18.9,0,WSW,0.3,Changping
31090,2016,9,16,9,132,132,2,49,1500,44,23.9,1004.5,19,0,W,0.7,Changping
31091,2016,9,16,10,112,130,4,54,1500,65,25.9,1004.3,19.3,0,W,1.2,Changping
31092,2016,9,16,11,127,166,4,36,1500,106,27.3,1003.9,19.9,0,ESE,1.3,Changping
31093,2016,9,16,12,140,169,5,18,1400,150,28.2,1003.5,20.2,0,S,1.8,Changping
31094,2016,9,16,13,127,134,6,17,1400,172,29.2,1002.9,19.5,0,ENE,1.3,Changping
31095,2016,9,16,14,131,151,6,20,1400,200,29.7,1002.3,19.7,0,SE,1.7,Changping
31096,2016,9,16,15,128,138,6,20,1400,218,29.8,1001.8,19.8,0,SE,1.8,Changping
31097,2016,9,16,16,148,177,6,24,1500,244,29.8,1001.5,20.6,0,E,1.2,Changping
31098,2016,9,16,17,154,187,5,27,1600,245,29.2,1001.6,20.4,0,ESE,1.8,Changping
31099,2016,9,16,18,175,213,4,37,1800,240,28.5,1002.3,20.8,0,ENE,1.9,Changping
31100,2016,9,16,19,120,120,2,25,1300,173,22,1002.7,17.8,5.2,N,5,Changping
31101,2016,9,16,20,38,38,2,11,600,97,21,1004.5,17.4,2.6,S,1.6,Changping
31102,2016,9,16,21,40,40,2,32,700,51,19.7,1004.1,17.7,0,NNW,2.1,Changping
31103,2016,9,16,22,32,32,2,21,600,56,20.1,1005,16.5,0,ESE,1.2,Changping
31104,2016,9,16,23,35,42,2,23,500,50,20.3,1006.1,16.7,0,E,1.3,Changping
31105,2016,9,17,0,34,42,2,34,500,27,19.8,1006.8,17.2,0,NNW,0.8,Changping
31106,2016,9,17,1,32,34,2,41,500,20,19.8,1007,17,0,N,0.7,Changping
31107,2016,9,17,2,32,32,2,28,600,30,19.8,1007.4,17.2,0,NW,1.1,Changping
31108,2016,9,17,3,39,49,2,71,600,3,19.8,1007.3,17.4,0,NNW,1.5,Changping
31109,2016,9,17,4,47,47,2,51,600,14,20,1007.4,17.2,0,N,0.5,Changping
31110,2016,9,17,5,44,44,2,28,800,33,20.5,1007.5,17.3,0,N,1.1,Changping
31111,2016,9,17,6,45,50,2,14,900,35,20.4,1007.7,17.4,0,E,0.7,Changping
31112,2016,9,17,7,48,57,2,19,800,26,20.8,1008.3,18,0,SW,0.6,Changping
31113,2016,9,17,8,50,63,2,24,900,24,20.9,1009.1,18.3,0,N,1.1,Changping
31114,2016,9,17,9,47,48,2,51,900,25,21.6,1009.5,17.2,0,SSW,1.5,Changping
31115,2016,9,17,10,42,55,2,56,900,18,21.5,1010,16.7,0,S,1.5,Changping
31116,2016,9,17,11,41,68,2,54,900,14,21.6,1009.9,17.4,0,WSW,0.7,Changping
31117,2016,9,17,12,41,41,2,28,700,40,21.9,1009.9,16,0,ESE,1.4,Changping
31118,2016,9,17,13,27,32,2,27,700,42,22.2,1009.5,16.5,0,ENE,1.4,Changping
31119,2016,9,17,14,20,25,2,25,700,46,22.5,1009.2,15.3,0,ESE,1.3,Changping
31120,2016,9,17,15,20,27,2,27,600,48,22.4,1009.1,14.3,0,SSE,1,Changping
31121,2016,9,17,16,21,35,2,29,600,45,22.3,1008.8,14.4,0,SE,1.4,Changping
31122,2016,9,17,17,26,52,2,29,700,44,22,1009,15.8,0,SE,1,Changping
31123,2016,9,17,18,26,42,2,26,700,35,21.7,1008.8,16.6,0,ENE,0.7,Changping
31124,2016,9,17,19,28,46,2,30,700,29,21,1009.7,17,0,WNW,2,Changping
31125,2016,9,17,20,30,65,2,66,800,4,18.3,1010.3,17.3,6.3,N,1.8,Changping
31126,2016,9,17,21,23,27,2,38,700,28,17.9,1011.2,16.8,0.8,N,1.4,Changping
31127,2016,9,17,22,24,24,2,28,700,28,17.8,1011.1,17,1,W,0.3,Changping
31128,2016,9,17,23,27,27,2,55,700,3,17.8,1011.1,17.2,1.7,W,0.9,Changping
31129,2016,9,18,0,29,29,2,53,700,2,17.9,1010.7,17.3,1.2,N,1,Changping
31130,2016,9,18,1,28,31,2,36,1400,4,17.9,1011.2,17.3,0.2,NNW,0.7,Changping
31131,2016,9,18,2,23,23,22,30,400,2,17.9,1011,17.1,0,SW,0.9,Changping
31132,2016,9,18,3,30,30,2,28,500,2,17.8,1011,17,0.1,SSW,0.6,Changping
31133,2016,9,18,4,31,31,2,32,500,2,17.6,1011,17,0,NNW,0.9,Changping
31134,2016,9,18,5,28,28,2,44,600,2,17.6,1010.9,17,0,NNW,0.9,Changping
31135,2016,9,18,6,29,29,2,44,800,2,17.2,1011,16.6,0,N,1.4,Changping
31136,2016,9,18,7,15,15,2,24,800,7,17.4,1011.2,16.4,0,NNW,0.6,Changping
31137,2016,9,18,8,22,22,2,20,800,11,17.7,1011.4,16.2,0,N,1.7,Changping
31138,2016,9,18,9,23,23,2,18,700,15,18.7,1011.7,15.8,0,N,0.6,Changping
31139,2016,9,18,10,23,23,2,17,600,29,20.1,1011.9,15.9,0,NNW,1.1,Changping
31140,2016,9,18,11,29,30,2,38,800,23,20.4,1011.6,16.2,0,S,1.7,Changping
31141,2016,9,18,12,18,18,2,21,600,46,21.8,1011.3,16.1,0,SE,1.9,Changping
31142,2016,9,18,13,16,16,2,18,600,57,21.7,1010.6,15.1,0,SE,2.3,Changping
31143,2016,9,18,14,18,18,2,14,600,63,21.3,1010.4,14.5,0,SE,2.4,Changping
31144,2016,9,18,15,16,19,2,13,500,55,18.6,1011.1,15.7,1.2,NNE,3.4,Changping
31145,2016,9,18,16,10,22,2,13,500,35,17.7,1011,16.4,2.7,NNW,1.3,Changping
31146,2016,9,18,17,13,13,2,30,600,19,18.2,1010.9,16.2,0,W,2.4,Changping
31147,2016,9,18,18,13,13,2,25,500,27,18.2,1011.1,15.6,0,SW,0.9,Changping
31148,2016,9,18,19,20,20,2,37,700,6,17,1011.6,15.7,0,NNW,1.3,Changping
31149,2016,9,18,20,18,34,2,35,600,3,16.2,1012.4,14.7,0,WNW,1.7,Changping
31150,2016,9,18,21,12,12,2,32,500,5,15.6,1012.8,13.6,0,NNW,2.3,Changping
31151,2016,9,18,22,11,11,2,26,500,11,15.1,1013.2,13,0,N,1.4,Changping
31152,2016,9,18,23,12,12,2,31,500,8,15,1013.4,12.7,0,N,1.7,Changping
31153,2016,9,19,0,9,9,2,26,400,11,15.2,1013.5,12.1,0,NNW,1.6,Changping
31154,2016,9,19,1,8,8,2,18,400,19,15.8,1013.6,11,0,N,1.2,Changping
31155,2016,9,19,2,6,6,2,19,400,25,13.7,1013.5,10.9,0,N,1.3,Changping
31156,2016,9,19,3,4,6,2,25,400,21,13.8,1013.5,9.8,0,NW,1.4,Changping
31157,2016,9,19,4,10,21,2,52,500,2,12.9,1013.7,9.5,0,S,0.7,Changping
31158,2016,9,19,5,8,8,2,40,500,19,14.1,1014,7.2,0,N,1.6,Changping
31159,2016,9,19,6,20,20,2,25,400,37,13.8,1014.3,7.1,0,NNW,1.9,Changping
31160,2016,9,19,7,7,8,2,24,400,39,14.7,1014.5,7.3,0,NW,1.5,Changping
31161,2016,9,19,8,8,19,2,27,500,33,18.3,1014.9,7.7,0,NNW,0.8,Changping
31162,2016,9,19,9,10,17,2,26,500,33,19.8,1015,8.2,0,NW,1.6,Changping
31163,2016,9,19,10,3,6,2,16,500,46,20.9,1015,7.8,0,W,2,Changping
31164,2016,9,19,11,3,6,2,13,500,52,22.1,1014.3,8.6,0,NNW,2,Changping
31165,2016,9,19,12,3,6,2,21,500,56,23.2,1013.3,8.8,0,NNW,2.5,Changping
31166,2016,9,19,13,4,6,2,16,500,61,23.8,1012.4,8.6,0,W,1.9,Changping
31167,2016,9,19,14,5,6,2,15,500,63,24.6,1011.5,8.5,0,WSW,2,Changping
31168,2016,9,19,15,6,6,2,16,600,62,25.1,1010.8,9.4,0,WNW,2,Changping
31169,2016,9,19,16,6,6,2,16,600,63,25.7,1010.4,9.1,0,WNW,1.4,Changping
31170,2016,9,19,17,11,17,2,19,600,67,24.8,1010.3,8.7,0,ESE,2.2,Changping
31171,2016,9,19,18,7,22,2,27,600,66,23.6,1010.4,8.8,0,SE,1.6,Changping
31172,2016,9,19,19,11,39,2,45,800,38,20.7,1010.8,10.5,0,N,1.5,Changping
31173,2016,9,19,20,23,53,2,51,800,20,18.4,1011.4,11.5,0,NW,0.8,Changping
31174,2016,9,19,21,14,25,2,34,700,26,16.9,1011.7,11.4,0,NW,1.9,Changping
31175,2016,9,19,22,12,20,2,45,700,14,16,1011.8,11,0,NNW,1.2,Changping
31176,2016,9,19,23,12,20,2,48,800,12,15.2,1011.8,11.2,0,NW,1.4,Changping
31177,2016,9,20,0,9,36,2,53,800,4,15.9,1011.8,10.4,0,ENE,1.3,Changping
31178,2016,9,20,1,12,12,2,26,1500,18,14.2,1012.2,10.4,0,NNW,1.6,Changping
31179,2016,9,20,2,8,11,24,21,500,13,13.8,1012.2,10.4,0,NNE,1,Changping
31180,2016,9,20,3,11,11,2,13,300,21,13.7,1012.2,10.1,0,NNW,1.3,Changping
31181,2016,9,20,4,13,15,2,14,300,21,13.1,1012.5,9.9,0,NNW,1.3,Changping
31182,2016,9,20,5,11,17,2,41,300,7,12.3,1012.5,10.4,0,NW,0.5,Changping
31183,2016,9,20,6,9,13,2,34,400,15,12.5,1012.5,9.9,0,NW,1.2,Changping
31184,2016,9,20,7,14,38,2,42,600,6,13.8,1012.8,10.2,0,NNE,0.9,Changping
31185,2016,9,20,8,14,21,2,37,500,11,18,1013,10.1,0,ESE,0.7,Changping
31186,2016,9,20,9,15,34,2,44,500,11,19.8,1013.3,10.8,0,NW,1,Changping
31187,2016,9,20,10,16,29,3,50,600,16,22.5,1013,10.9,0,E,0.9,Changping
31188,2016,9,20,11,14,39,2,46,500,30,23.5,1012.4,10.5,0,SSE,1.6,Changping
31189,2016,9,20,12,28,42,2,44,400,42,24.8,1011.6,9.9,0,SSE,1.9,Changping
31190,2016,9,20,13,21,21,2,32,300,65,25.4,1010.8,8,0,S,2.7,Changping
31191,2016,9,20,14,14,14,2,23,300,83,25.5,1009.9,5.6,0,SE,2.5,Changping
31192,2016,9,20,15,5,22,2,30,400,82,26.1,1009.2,7.2,0,S,2.8,Changping
31193,2016,9,20,16,16,28,2,34,500,90,25.9,1009,7,0,S,2.8,Changping
31194,2016,9,20,17,20,40,2,34,500,99,25.3,1009,7.4,0,SSW,2.2,Changping
31195,2016,9,20,18,23,43,2,38,500,95,24,1009,8.4,0,S,1.7,Changping
31196,2016,9,20,19,22,43,2,49,600,76,22.4,1009.3,8.5,0,S,1,Changping
31197,2016,9,20,20,27,77,2,69,700,42,19.4,1010.1,10.1,0,NE,1.2,Changping
31198,2016,9,20,21,29,52,2,47,700,45,18.5,1010.1,10.1,0,NE,0.7,Changping
31199,2016,9,20,22,23,37,2,36,600,55,17.7,1010.1,9.6,0,E,0.7,Changping
31200,2016,9,20,23,23,36,2,34,500,53,16.8,1010.1,9.9,0,NNW,1.8,Changping
31201,2016,9,21,0,19,37,2,31,500,50,15.9,1010.1,10.4,0,NNW,1.1,Changping
31202,2016,9,21,1,20,32,2,30,500,45,15.2,1009.9,10.4,0,N,1.1,Changping
31203,2016,9,21,2,24,43,2,41,600,33,15,1010.3,10.8,0,NW,1.4,Changping
31204,2016,9,21,3,22,47,2,53,600,19,15.4,1010,10.8,0,NNW,1.3,Changping
31205,2016,9,21,4,21,45,2,67,700,4,15.2,1010.2,11,0,NNW,0.8,Changping
31206,2016,9,21,5,29,47,2,61,800,3,15.5,1010.2,11.7,0,NNW,0.3,Changping
31207,2016,9,21,6,27,52,2,65,700,2,15.7,1010.7,11.9,0,NNW,1.4,Changping
31208,2016,9,21,7,31,46,2,58,800,4,16.3,1011,12.8,0.3,WNW,1.3,Changping
31209,2016,9,21,8,34,74,2,48,800,3,16,1011.6,13.3,0.1,N,1,Changping
31210,2016,9,21,9,32,45,2,52,800,2,16.2,1012.2,14,0.2,NW,0.8,Changping
31211,2016,9,21,10,36,56,2,52,800,3,16.9,1012.5,13.8,0.2,W,0.9,Changping
31212,2016,9,21,11,46,46,2,62,800,3,17.2,1011.8,13.5,0,NW,0.8,Changping
31213,2016,9,21,12,53,53,2,64,900,11,17.7,1011.5,13.8,0,WSW,1.4,Changping
31214,2016,9,21,13,58,68,3,76,1000,12,19.5,1010.7,13.9,0,NNE,1.2,Changping
31215,2016,9,21,14,64,64,7,54,900,54,20.2,1010.25,13.5,0,SE,1.6,Changping
31216,2016,9,21,15,72,72,8,50,900,86,21.05,1009.75,12.9,0,SW,1.9,Changping
31217,2016,9,21,16,71,82,8,57,800,87,21.625,1009,12.9,0,SE,2.5,Changping
31218,2016,9,21,17,71,82,5,64,900,74,21.4,1009,13,0,NE,1.1,Changping
31219,2016,9,21,18,70,85,2,62,1000,62,20.7,1009,13.2,0,NE,1,Changping
31220,2016,9,21,19,83,99,2,71,1100,43,19.375,1009,13.8,0,NW,0.7,Changping
31221,2016,9,21,20,79,94,2,53,900,45,18.125,1009.75,13.7,0,SE,0.7,Changping
31222,2016,9,21,21,80,80,2,46,900,40,17.5,1010,13.5,0,NW,1,Changping
31223,2016,9,21,22,91,91,2,70,1000,16,16.525,1010,13.5,0,NW,1.4,Changping
31224,2016,9,21,23,89,89,2,44,800,26,15.7,1010,13.4,0,NW,1.2,Changping
31225,2016,9,22,0,93,93,2,31,800,32,15.45,1009.5,13.3,0,NW,1.5,Changping
31226,2016,9,22,1,89,89,2,21,1400,35,15.525,1009,13,0,NW,1.3,Changping
31227,2016,9,22,2,90,90,24,19,400,24,15.25,1008.75,12.8,0,NW,1.2,Changping
31228,2016,9,22,3,84,84,2,13,700,31,14.875,1008,12.6,0,NW,1.6,Changping
31229,2016,9,22,4,77,77,2,19,700,26,14.475,1008,12.5,0,NW,1,Changping
31230,2016,9,22,5,77,77,2,33,800,23,14.175,1008,12.3,0,NW,1,Changping
31231,2016,9,22,6,67,67,2,23,1000,41,14.15,1008,12.3,0,NE,1.4,Changping
31232,2016,9,22,7,67,67,2,28,1100,32,14.375,1008,12.4,0,NW,1.3,Changping
31233,2016,9,22,8,68,68,2,51,1300,11,15.3,1008,12.9,0,NW,0.6,Changping
31234,2016,9,22,9,69,84,4,57,1300,20,17.775,1008,13.7,0,NW,1.5,Changping
31235,2016,9,22,10,72,81,2,57,1100,21,18.35,1008,14.3,0.1,SE,0.9,Changping
31236,2016,9,22,11,77,77,6,46,1100,54,19.5,1007.75,14.2,0,NE,0.9,Changping
31237,2016,9,22,12,59,59,9,34,900,83,21.125,1007,13.6,0,NE,1,Changping
31238,2016,9,22,13,70,78,6,43,1100,79,21.625,1006.5,13.9,0,NE,0.8,Changping
31239,2016,9,22,14,78,82,8,48,1100,87,22.25,1005.25,14.4,0,SW,1.4,Changping
31240,2016,9,22,15,76,81,7,32,1000,114,23.05,1004.5,15.4,0,SE,1.9,Changping
31241,2016,9,22,16,87,89,7,24,1100,139,22.95,1004,15.7,0,SE,1.6,Changping
31242,2016,9,22,17,84,85,6,28,1200,141,22.5,1003.7,14.9,0,SSE,1.2,Changping
31243,2016,9,22,18,86,87,3,29,1100,110,21.8,1003.8,15.6,0,NNW,1.2,Changping
31244,2016,9,22,19,87,107,2,43,1300,103,20.9,1004,15.9,0,NE,1,Changping
31245,2016,9,22,20,97,108,2,34,1200,76,19.975,1004,16,0,,0.5,Changping
31246,2016,9,22,21,88,88,2,28,1100,76,19.5,1004.5,15.8,0,NW,0.8,Changping
31247,2016,9,22,22,92,92,2,65,1100,43,19.25,1005,15.7,0,SW,1,Changping
31248,2016,9,22,23,110,110,2,91,1200,11,18.4,1005,16.8,1.3,,0.4,Changping
31249,2016,9,23,0,118,118,2,39,1100,45,17.9,1004.75,16.9,2.4,NW,0.9,Changping
31250,2016,9,23,1,92,92,2,17,1000,55,17.65,1004,16.6,0,SW,0.6,Changping
31251,2016,9,23,2,89,89,2,22,1000,40,17.375,1004,16.4,0,NE,0.8,Changping
31252,2016,9,23,3,99,99,2,27,1000,40,16.975,1004,16.1,0,,0.5,Changping
31253,2016,9,23,4,98,98,2,24,1000,32,16.1,1003.5,15.5,0,NNW,0.8,Changping
31254,2016,9,23,5,90,90,2,35,1000,16,15.825,1004,15.2,0.1,NW,0.6,Changping
31255,2016,9,23,6,80,80,2,39,1000,16,15.3,1004,14.8,0,NW,1.3,Changping
31256,2016,9,23,7,80,80,2,26,1100,28,15.275,1004,14.7,0,NW,1.3,Changping
31257,2016,9,23,8,88,91,2,36,1100,21,16.375,1004,15.2,0,NE,0.7,Changping
31258,2016,9,23,9,96,96,2,43,1100,34,18.9,1004,15.8,0,SE,0.7,Changping
31259,2016,9,23,10,113,113,2,34,1100,74,20.575,1004,15.9,0,NW,1.5,Changping
31260,2016,9,23,11,79,79,2,38,900,73,22.225,1004,16.3,0,SW,1.3,Changping
31261,2016,9,23,12,65,65,2,33,800,92,23.775,1003.25,15.8,0,SE,1.4,Changping
31262,2016,9,23,13,78,78,2,29,900,137,24.925,1002.5,16.6,0,SW,1.7,Changping
31263,2016,9,23,14,64,64,2,24,700,154,25.45,1002,16.2,0,SE,1.7,Changping
31264,2016,9,23,15,59,59,2,20,700,169,26.05,1001.25,16,0,SE,2.5,Changping
31265,2016,9,23,16,99,99,3,30,1000,223,25.775,1001,16.7,0,SE,2.8,Changping
31266,2016,9,23,17,112,118,2,38,1200,224,25.325,1001,17.3,0,SE,2.3,Changping
31267,2016,9,23,18,138,144,2,47,1200,214,24.5,1001,17.5,0,NE,1.3,Changping
31268,2016,9,23,19,150,150,2,57,1200,160,23.775,1001,17.6,0,SE,1.3,Changping
31269,2016,9,23,20,141,141,2,47,1200,149,23.9,1001.25,17.6,0,SE,2.1,Changping
31270,2016,9,23,21,139,139,2,40,1100,134,23.675,1002,17.7,0,SE,2.1,Changping
31271,2016,9,23,22,152,153,2,44,1200,107,23.125,1002.25,17.7,0,SE,1.1,Changping
31272,2016,9,23,23,160,160,2,41,1300,120,22.9,1003.25,17.6,0,NE,0.8,Changping
31273,2016,9,24,0,63,63,2,16,500,121,21.8,1003.5,16.1,0,NW,3.3,Changping
31274,2016,9,24,1,7,7,2,13,900,70,19.4,1003.7,16.2,0.1,NNE,1.2,Changping
31275,2016,9,24,2,16,16,23,17,100,35,18.1,1002.7,16.6,2,NNW,1.7,Changping
31276,2016,9,24,3,13,13,2,13,300,30,17.2,1002.3,16.2,0,N,1.4,Changping
31277,2016,9,24,4,9,9,2,8,300,35,16.9,1001.9,15.6,0.1,NW,1.6,Changping
31278,2016,9,24,5,12,12,2,17,300,31,16.7,1001.6,15.2,0,NNW,1.4,Changping
31279,2016,9,24,6,18,18,2,16,500,41,16.725,1002,15.2,0,NW,1,Changping
31280,2016,9,24,7,20,20,2,19,600,37,16.525,1002,15.3,0.1,NW,0.8,Changping
31281,2016,9,24,8,23,56,2,23,700,20,17.275,1002,16,0,NW,0.6,Changping
31282,2016,9,24,9,30,30,2,37,900,31,19.38,1002,16.3,0,SE,0.8,Changping
31283,2016,9,24,10,43,58,2,55,1000,32,22.1,1002,16.7,0,SE,1.4,Changping
31284,2016,9,24,11,45,63,2,46,900,52,23.325,1001.75,17.4,0,SE,1.6,Changping
31285,2016,9,24,12,66,69,2,33,1000,112,24.3,1001,17.4,0,SE,1.1,Changping
31286,2016,9,24,13,72,84,3,25,1100,154,25.8,1000.1,17.2,0,SSE,2.1,Changping
31287,2016,9,24,14,103,122,4,27,1200,189,26.3,999.4,17.9,0,SSE,1.6,Changping
31288,2016,9,24,15,101,128,3,35,1300,196,26.5,999,18.1,0,SE,2.2,Changping
31289,2016,9,24,16,118,144,3,45,1400,193,26.775,999,18.3,0,SE,1.8,Changping
31290,2016,9,24,17,127,155,2,50,1500,185,26.525,999,18.3,0,SE,1.5,Changping
31291,2016,9,24,18,127,147,2,45,1500,178,25.625,999,18.3,0,SE,1,Changping
31292,2016,9,24,19,137,167,2,56,1700,130,23.8,1000.1,18.9,0,N,0.8,Changping
31293,2016,9,24,20,148,182,2,50,1700,114,23.4,1000.8,18.7,0,NNE,1.2,Changping
31294,2016,9,24,21,149,151,2,34,1500,106,23.7,1001.4,18.8,0,NE,1.5,Changping
31295,2016,9,24,22,145,145,2,30,1500,113,23.3,1001.8,18.8,0,WNW,1.1,Changping
31296,2016,9,24,23,144,144,2,37,1500,93,23.1,1002.3,19.3,0,NNW,0.6,Changping
31297,2016,9,25,0,157,157,2,107,1600,13,22.6,1002.5,19.6,0,NNW,0.8,Changping
31298,2016,9,25,1,160,160,2,79,1500,35,22,1003,19.5,0,NW,1.1,Changping
31299,2016,9,25,2,150,150,2,23,1300,78,20.9,1003,18.6,0,NW,1.8,Changping
31300,2016,9,25,3,150,150,2,21,1300,75,20.175,1003,18.1,0,NE,1.1,Changping
31301,2016,9,25,4,153,153,2,17,1200,83,20.2,1003.5,17.9,0,NE,1.8,Changping
31302,2016,9,25,5,144,144,2,18,1200,69,19.8,1004,17.5,0,NE,0.6,Changping
31303,2016,9,25,6,121,121,2,20,1000,65,19,1004.25,17.1,0,NW,0.8,Changping
31304,2016,9,25,7,96,96,2,20,900,61,19.1,1005.4,16.3,0,WNW,0.4,Changping
31305,2016,9,25,8,86,86,2,28,1000,39,20.7,1006.1,16.9,0,NNW,0.7,Changping
31306,2016,9,25,9,112,135,2,48,1100,36,21.4,1006.5,17,0,SE,0.7,Changping
31307,2016,9,25,10,148,169,2,53,1500,29,21.6,1007.2,17.8,0,SSW,1.3,Changping
31308,2016,9,25,11,142,147,2,81,1500,12,21.55,1007,18.1,0,SW,1,Changping
31309,2016,9,25,12,164,183,2,95,1600,12,21.75,1007,18.8,0,NW,1.4,Changping
31310,2016,9,25,13,181,181,2,90,1600,20,22.7,1005.8,18.9,0,NNW,1.4,Changping
31311,2016,9,25,14,133,133,2,56,1200,50,23,1006,18,0,NW,1.7,Changping
31312,2016,9,25,15,107,107,3,33,1400,90,23.975,1005,17.4,0,NW,1.2,Changping
31313,2016,9,25,16,126,143,4,42,1700,92,24.25,1005,17.8,0,NW,1.3,Changping
31314,2016,9,25,17,116,135,2,47,1700,69,23.875,1005,18.1,0,SW,0.6,Changping
31315,2016,9,25,18,120,146,2,91,1800,20,23.6,1005,18.3,0,SW,0.6,Changping
31316,2016,9,25,19,140,166,2,111,2100,11,,,,,,,Changping
31317,2016,9,25,20,157,197,2,111,2300,4,,,,,,,Changping
31318,2016,9,25,21,151,189,2,64,2200,53,,,,,,,Changping
31319,2016,9,25,22,130,154,2,41,1800,74,,,,,,,Changping
31320,2016,9,25,23,120,125,2,39,1600,72,,,,,,,Changping
31321,2016,9,26,0,97,97,2,27,1200,79,,,,,SE,1.2,Changping
31322,2016,9,26,1,87,92,2,25,1800,47,21.4,1006,18.4,0,SE,2.8,Changping
31323,2016,9,26,2,90,94,25,23,900,27,21.17777778,1006,17.8,0,SE,1.9,Changping
31324,2016,9,26,3,31,38,2,13,500,60,17.6,1007,16.6,13.5,NE,1,Changping
31325,2016,9,26,4,15,15,3,8,400,61,17.6,1006,16.5,1.4,NW,1.7,Changping
31326,2016,9,26,5,16,16,2,20,500,54,17.55,1006,16.7,0.3,NE,1.5,Changping
31327,2016,9,26,6,15,15,2,11,600,62,17.625,1005,16.4,0,NE,0.7,Changping
31328,2016,9,26,7,17,17,2,26,700,39,17.725,1006,16.6,0,NW,1,Changping
31329,2016,9,26,8,33,36,2,62,1000,8,18.1,1006,17.3,0,NW,1.1,Changping
31330,2016,9,26,9,37,37,2,64,1000,2,18.175,1006.25,17.3,0,SW,1.1,Changping
31331,2016,9,26,10,31,33,2,60,1000,7,18.45,1007,17.3,0.2,NW,1.2,Changping
31332,2016,9,26,11,41,41,2,66,1100,2,18.725,1006,17.6,0,NW,0.7,Changping
31333,2016,9,26,12,45,45,2,70,1100,5,19.575,1006,17.8,0,SW,0.9,Changping
31334,2016,9,26,13,50,50,2,71,1000,20,20.425,1005.25,17.5,0,NE,1.1,Changping
31335,2016,9,26,14,47,47,3,45,1100,52,22.175,1004,17.6,0,SW,1.9,Changping
31336,2016,9,26,15,44,44,4,26,1300,99,22.75,1003.75,18,0,SE,2.3,Changping
31337,2016,9,26,16,57,61,4,35,1500,92,22.55,1003.25,18.2,0,SE,1.8,Changping
31338,2016,9,26,17,70,70,4,30,1600,92,22.325,1003,18.2,0,,0.1,Changping
31339,2016,9,26,18,66,66,2,27,1600,56,21.925,1003,18.4,0,NE,0.6,Changping
31340,2016,9,26,19,69,69,2,32,1700,44,20.4,1003.6,18.5,0,N,1.1,Changping
31341,2016,9,26,20,76,103,2,41,1900,25,19.5,1004.4,18.3,0,NNE,0.8,Changping
31342,2016,9,26,21,75,82,2,34,1800,16,19,1004.7,18,0,E,0.5,Changping
31343,2016,9,26,22,63,65,2,25,1600,19,18.3,1005.2,17.5,0,NNW,1.5,Changping
31344,2016,9,26,23,67,67,2,37,1500,10,18.2,1005.3,17.4,0,NE,0.8,Changping
31345,2016,9,27,0,70,70,2,32,1500,12,18,1005.3,17,0,NNW,0.7,Changping
31346,2016,9,27,1,64,64,2,23,1300,24,17.8,1005.4,16.8,0,N,1.2,Changping
31347,2016,9,27,2,63,101,2,35,1200,22,18.5,1005.5,16.8,0,N,1.7,Changping
31348,2016,9,27,3,53,53,2,29,900,37,19.9,1006.4,12.6,0,NW,2.6,Changping
